TimeDate,RAW
0:02:14 2018/7/1,70
0:02:14 2018/7/1,98
0:02:14 2018/7/1,93
0:02:14 2018/7/1,74
0:02:14 2018/7/1,32
0:02:14 2018/7/1,3
0:02:14 2018/7/1,24
0:02:14 2018/7/1,55
0:02:14 2018/7/1,73
0:02:14 2018/7/1,97
0:02:14 2018/7/1,145
0:02:14 2018/7/1,180
0:02:14 2018/7/1,184
0:02:14 2018/7/1,164
0:02:14 2018/7/1,137
0:02:14 2018/7/1,113
0:02:14 2018/7/1,87
0:02:14 2018/7/1,67
0:02:14 2018/7/1,56
0:02:14 2018/7/1,71
0:02:14 2018/7/1,119
0:02:14 2018/7/1,161
0:02:14 2018/7/1,164
0:02:14 2018/7/1,163
0:02:14 2018/7/1,166
0:02:14 2018/7/1,160
0:02:14 2018/7/1,134
0:02:14 2018/7/1,121
0:02:14 2018/7/1,128
0:02:14 2018/7/1,123
0:02:14 2018/7/1,133
0:02:14 2018/7/1,151
0:02:14 2018/7/1,165
0:02:14 2018/7/1,169
0:02:14 2018/7/1,146
0:02:14 2018/7/1,113
0:02:14 2018/7/1,104
0:02:14 2018/7/1,120
0:02:14 2018/7/1,123
0:02:14 2018/7/1,128
0:02:14 2018/7/1,135
0:02:14 2018/7/1,167
0:02:14 2018/7/1,169
0:02:14 2018/7/1,154
0:02:14 2018/7/1,171
0:02:14 2018/7/1,183
0:02:14 2018/7/1,183
0:02:14 2018/7/1,201
0:02:14 2018/7/1,220
0:02:14 2018/7/1,183
0:02:14 2018/7/1,87
0:02:14 2018/7/1,68
0:02:14 2018/7/1,119
0:02:14 2018/7/1,81
0:02:14 2018/7/1,-17
0:02:14 2018/7/1,27
0:02:14 2018/7/1,124
0:02:14 2018/7/1,156
0:02:14 2018/7/1,160
0:02:14 2018/7/1,161
0:02:14 2018/7/1,124
0:02:14 2018/7/1,122
0:02:14 2018/7/1,184
0:02:14 2018/7/1,163
0:02:14 2018/7/1,36
0:02:14 2018/7/1,-23
0:02:14 2018/7/1,83
0:02:14 2018/7/1,183
0:02:14 2018/7/1,162
0:02:14 2018/7/1,114
0:02:14 2018/7/1,164
0:02:14 2018/7/1,153
0:02:14 2018/7/1,65
0:02:14 2018/7/1,77
0:02:14 2018/7/1,172
0:02:14 2018/7/1,167
0:02:14 2018/7/1,43
0:02:14 2018/7/1,7
0:02:14 2018/7/1,51
0:02:14 2018/7/1,124
0:02:14 2018/7/1,210
0:02:14 2018/7/1,208
0:02:14 2018/7/1,130
0:02:14 2018/7/1,42
0:02:14 2018/7/1,-49
0:02:14 2018/7/1,-35
0:02:14 2018/7/1,54
0:02:14 2018/7/1,107
0:02:14 2018/7/1,66
0:02:14 2018/7/1,-76
0:02:14 2018/7/1,-67
0:02:14 2018/7/1,112
0:02:14 2018/7/1,200
0:02:14 2018/7/1,150
0:02:14 2018/7/1,117
0:02:14 2018/7/1,144
0:02:14 2018/7/1,90
0:02:14 2018/7/1,-21
0:02:14 2018/7/1,-23
0:02:14 2018/7/1,12
0:02:14 2018/7/1,7
0:02:14 2018/7/1,23
0:02:14 2018/7/1,13
0:02:14 2018/7/1,-11
0:02:14 2018/7/1,56
0:02:14 2018/7/1,120
0:02:14 2018/7/1,99
0:02:14 2018/7/1,96
0:02:14 2018/7/1,116
0:02:14 2018/7/1,44
0:02:14 2018/7/1,-85
0:02:14 2018/7/1,-83
0:02:14 2018/7/1,25
0:02:14 2018/7/1,71
0:02:14 2018/7/1,41
0:02:14 2018/7/1,41
0:02:14 2018/7/1,85
0:02:14 2018/7/1,75
0:02:14 2018/7/1,-5
0:02:14 2018/7/1,-67
0:02:14 2018/7/1,-99
0:02:14 2018/7/1,-71
0:02:14 2018/7/1,17
0:02:14 2018/7/1,66
0:02:14 2018/7/1,12
0:02:14 2018/7/1,-51
0:02:14 2018/7/1,-25
0:02:14 2018/7/1,101
0:02:14 2018/7/1,245
0:02:14 2018/7/1,220
0:02:14 2018/7/1,38
0:02:14 2018/7/1,-140
0:02:14 2018/7/1,-170
0:02:14 2018/7/1,-41
0:02:14 2018/7/1,-21
0:02:14 2018/7/1,-97
0:02:14 2018/7/1,-11
0:02:14 2018/7/1,69
0:02:14 2018/7/1,54
0:02:14 2018/7/1,26
0:02:14 2018/7/1,23
0:02:14 2018/7/1,9
0:02:14 2018/7/1,-67
0:02:14 2018/7/1,-133
0:02:14 2018/7/1,-62
0:02:14 2018/7/1,68
0:02:14 2018/7/1,135
0:02:14 2018/7/1,105
0:02:14 2018/7/1,70
0:02:14 2018/7/1,91
0:02:14 2018/7/1,149
0:02:14 2018/7/1,167
0:02:14 2018/7/1,115
0:02:14 2018/7/1,12
0:02:14 2018/7/1,-93
0:02:14 2018/7/1,-141
0:02:14 2018/7/1,-108
0:02:14 2018/7/1,-25
0:02:14 2018/7/1,50
0:02:14 2018/7/1,73
0:02:14 2018/7/1,48
0:02:14 2018/7/1,-6
0:02:14 2018/7/1,-42
0:02:14 2018/7/1,-54
0:02:14 2018/7/1,-73
0:02:14 2018/7/1,-97
0:02:14 2018/7/1,-100
0:02:14 2018/7/1,-76
0:02:14 2018/7/1,-53
0:02:14 2018/7/1,-88
0:02:14 2018/7/1,-118
0:02:14 2018/7/1,-29
0:02:14 2018/7/1,27
0:02:14 2018/7/1,-11
0:02:14 2018/7/1,-125
0:02:14 2018/7/1,-187
0:02:14 2018/7/1,-34
0:02:14 2018/7/1,120
0:02:14 2018/7/1,116
0:02:14 2018/7/1,59
0:02:14 2018/7/1,12
0:02:14 2018/7/1,-3
0:02:14 2018/7/1,24
0:02:14 2018/7/1,50
0:02:14 2018/7/1,1
0:02:14 2018/7/1,-50
0:02:14 2018/7/1,-8
0:02:14 2018/7/1,41
0:02:14 2018/7/1,43
0:02:14 2018/7/1,12
0:02:14 2018/7/1,4
0:02:14 2018/7/1,22
0:02:14 2018/7/1,85
0:02:14 2018/7/1,67
0:02:14 2018/7/1,-78
0:02:14 2018/7/1,-107
0:02:14 2018/7/1,-44
0:02:14 2018/7/1,-21
0:02:14 2018/7/1,72
0:02:14 2018/7/1,189
0:02:14 2018/7/1,215
0:02:14 2018/7/1,199
0:02:14 2018/7/1,186
0:02:14 2018/7/1,162
0:02:14 2018/7/1,130
0:02:14 2018/7/1,51
0:02:14 2018/7/1,-33
0:02:14 2018/7/1,139
0:02:14 2018/7/1,379
0:02:14 2018/7/1,322
0:02:14 2018/7/1,129
0:02:14 2018/7/1,-7
0:02:14 2018/7/1,-61
0:02:14 2018/7/1,71
0:02:14 2018/7/1,349
0:02:14 2018/7/1,411
0:02:14 2018/7/1,324
0:02:14 2018/7/1,309
0:02:14 2018/7/1,326
0:02:14 2018/7/1,348
0:02:14 2018/7/1,308
0:02:14 2018/7/1,186
0:02:14 2018/7/1,80
0:02:14 2018/7/1,-3
0:02:14 2018/7/1,-89
0:02:14 2018/7/1,-158
0:02:14 2018/7/1,-200
0:02:14 2018/7/1,-323
0:02:14 2018/7/1,-327
0:02:14 2018/7/1,-49
0:02:14 2018/7/1,160
0:02:14 2018/7/1,186
0:02:14 2018/7/1,136
0:02:14 2018/7/1,67
0:02:14 2018/7/1,38
0:02:14 2018/7/1,52
0:02:14 2018/7/1,153
0:02:14 2018/7/1,251
0:02:14 2018/7/1,166
0:02:14 2018/7/1,107
0:02:14 2018/7/1,68
0:02:14 2018/7/1,7
0:02:14 2018/7/1,-2
0:02:14 2018/7/1,67
0:02:14 2018/7/1,161
0:02:14 2018/7/1,217
0:02:14 2018/7/1,213
0:02:14 2018/7/1,176
0:02:14 2018/7/1,148
0:02:14 2018/7/1,144
0:02:14 2018/7/1,146
0:02:14 2018/7/1,146
0:02:14 2018/7/1,180
0:02:14 2018/7/1,248
0:02:14 2018/7/1,294
0:02:14 2018/7/1,281
0:02:14 2018/7/1,225
0:02:14 2018/7/1,144
0:02:14 2018/7/1,92
0:02:14 2018/7/1,118
0:02:14 2018/7/1,153
0:02:14 2018/7/1,163
0:02:14 2018/7/1,201
0:02:14 2018/7/1,247
0:02:14 2018/7/1,245
0:02:14 2018/7/1,216
0:02:14 2018/7/1,192
0:02:14 2018/7/1,157
0:02:14 2018/7/1,130
0:02:14 2018/7/1,120
0:02:14 2018/7/1,131
0:02:14 2018/7/1,147
0:02:14 2018/7/1,149
0:02:14 2018/7/1,149
0:02:14 2018/7/1,168
0:02:14 2018/7/1,201
0:02:14 2018/7/1,224
0:02:14 2018/7/1,214
0:02:14 2018/7/1,188
0:02:14 2018/7/1,180
0:02:14 2018/7/1,182
0:02:14 2018/7/1,161
0:02:14 2018/7/1,116
0:02:14 2018/7/1,102
0:02:14 2018/7/1,121
0:02:14 2018/7/1,150
0:02:14 2018/7/1,162
0:02:14 2018/7/1,152
0:02:14 2018/7/1,131
0:02:14 2018/7/1,109
0:02:14 2018/7/1,109
0:02:14 2018/7/1,120
0:02:14 2018/7/1,133
0:02:14 2018/7/1,135
0:02:14 2018/7/1,119
0:02:14 2018/7/1,96
0:02:14 2018/7/1,88
0:02:14 2018/7/1,98
0:02:14 2018/7/1,103
0:02:14 2018/7/1,102
0:02:14 2018/7/1,113
0:02:14 2018/7/1,119
0:02:14 2018/7/1,100
0:02:14 2018/7/1,65
0:02:14 2018/7/1,40
0:02:14 2018/7/1,27
0:02:14 2018/7/1,49
0:02:14 2018/7/1,70
0:02:14 2018/7/1,59
0:02:14 2018/7/1,43
0:02:14 2018/7/1,55
0:02:14 2018/7/1,69
0:02:14 2018/7/1,57
0:02:14 2018/7/1,25
0:02:14 2018/7/1,0
0:02:14 2018/7/1,-9
0:02:14 2018/7/1,-4
0:02:14 2018/7/1,2
0:02:14 2018/7/1,2
0:02:14 2018/7/1,-19
0:02:14 2018/7/1,-43
0:02:14 2018/7/1,-52
0:02:14 2018/7/1,-42
0:02:14 2018/7/1,-38
0:02:14 2018/7/1,-52
0:02:14 2018/7/1,-81
0:02:14 2018/7/1,-93
0:02:14 2018/7/1,-90
0:02:14 2018/7/1,-81
0:02:14 2018/7/1,-74
0:02:14 2018/7/1,-72
0:02:14 2018/7/1,-71
0:02:14 2018/7/1,-62
0:02:14 2018/7/1,-52
0:02:14 2018/7/1,-54
0:02:14 2018/7/1,-57
0:02:14 2018/7/1,-65
0:02:14 2018/7/1,-77
0:02:14 2018/7/1,-86
0:02:14 2018/7/1,-78
0:02:14 2018/7/1,-77
0:02:14 2018/7/1,-82
0:02:14 2018/7/1,-86
0:02:14 2018/7/1,-93
0:02:14 2018/7/1,-104
0:02:14 2018/7/1,-90
0:02:14 2018/7/1,-65
0:02:14 2018/7/1,-56
0:02:14 2018/7/1,-71
0:02:14 2018/7/1,-85
0:02:14 2018/7/1,-74
0:02:14 2018/7/1,-51
0:02:14 2018/7/1,-30
0:02:14 2018/7/1,-18
0:02:14 2018/7/1,1
0:02:14 2018/7/1,11
0:02:14 2018/7/1,11
0:02:14 2018/7/1,6
0:02:14 2018/7/1,8
0:02:14 2018/7/1,18
0:02:14 2018/7/1,20
0:02:14 2018/7/1,16
0:02:14 2018/7/1,9
0:02:14 2018/7/1,5
0:02:14 2018/7/1,1
0:02:14 2018/7/1,6
0:02:14 2018/7/1,3
0:02:14 2018/7/1,-9
0:02:14 2018/7/1,-5
0:02:14 2018/7/1,11
0:02:14 2018/7/1,24
0:02:14 2018/7/1,25
0:02:14 2018/7/1,16
0:02:14 2018/7/1,2
0:02:14 2018/7/1,11
0:02:14 2018/7/1,42
0:02:14 2018/7/1,51
0:02:14 2018/7/1,32
0:02:14 2018/7/1,16
0:02:14 2018/7/1,22
0:02:14 2018/7/1,28
0:02:14 2018/7/1,10
0:02:14 2018/7/1,-9
0:02:14 2018/7/1,-5
0:02:14 2018/7/1,8
0:02:14 2018/7/1,13
0:02:14 2018/7/1,25
0:02:14 2018/7/1,44
0:02:14 2018/7/1,53
0:02:14 2018/7/1,65
0:02:14 2018/7/1,75
0:02:14 2018/7/1,83
0:02:14 2018/7/1,82
0:02:14 2018/7/1,86
0:02:14 2018/7/1,89
0:02:14 2018/7/1,99
0:02:14 2018/7/1,117
0:02:14 2018/7/1,132
0:02:14 2018/7/1,134
0:02:14 2018/7/1,134
0:02:14 2018/7/1,144
0:02:14 2018/7/1,149
0:02:14 2018/7/1,136
0:02:14 2018/7/1,128
0:02:14 2018/7/1,138
0:02:14 2018/7/1,156
0:02:14 2018/7/1,157
0:02:14 2018/7/1,148
0:02:14 2018/7/1,153
0:02:14 2018/7/1,170
0:02:14 2018/7/1,180
0:02:14 2018/7/1,193
0:02:14 2018/7/1,201
0:02:14 2018/7/1,195
0:02:14 2018/7/1,185
0:02:14 2018/7/1,168
0:02:14 2018/7/1,140
0:02:14 2018/7/1,106
0:02:14 2018/7/1,82
0:02:14 2018/7/1,71
0:02:14 2018/7/1,59
0:02:14 2018/7/1,43
0:02:14 2018/7/1,26
0:02:14 2018/7/1,27
0:02:14 2018/7/1,27
0:02:15 2018/7/1,34
0:02:15 2018/7/1,27
0:02:15 2018/7/1,19
0:02:15 2018/7/1,22
0:02:15 2018/7/1,36
0:02:15 2018/7/1,28
0:02:15 2018/7/1,28
0:02:15 2018/7/1,56
0:02:15 2018/7/1,73
0:02:15 2018/7/1,49
0:02:15 2018/7/1,11
0:02:15 2018/7/1,0
0:02:15 2018/7/1,2
0:02:15 2018/7/1,1
0:02:15 2018/7/1,-5
0:02:15 2018/7/1,-27
0:02:15 2018/7/1,-62
0:02:15 2018/7/1,-77
0:02:15 2018/7/1,-74
0:02:15 2018/7/1,-83
0:02:15 2018/7/1,-100
0:02:15 2018/7/1,-103
0:02:15 2018/7/1,-113
0:02:15 2018/7/1,-130
0:02:15 2018/7/1,-140
0:02:15 2018/7/1,-124
0:02:15 2018/7/1,-103
0:02:15 2018/7/1,-116
0:02:15 2018/7/1,-153
0:02:15 2018/7/1,-163
0:02:15 2018/7/1,-163
0:02:15 2018/7/1,-169
0:02:15 2018/7/1,-173
0:02:15 2018/7/1,-161
0:02:15 2018/7/1,-168
0:02:15 2018/7/1,-193
0:02:15 2018/7/1,-220
0:02:15 2018/7/1,-215
0:02:15 2018/7/1,-173
0:02:15 2018/7/1,-147
0:02:15 2018/7/1,-150
0:02:15 2018/7/1,-139
0:02:15 2018/7/1,-118
0:02:15 2018/7/1,-101
0:02:15 2018/7/1,-86
0:02:15 2018/7/1,-70
0:02:15 2018/7/1,-50
0:02:15 2018/7/1,-19
0:02:15 2018/7/1,12
0:02:15 2018/7/1,39
0:02:15 2018/7/1,43
0:02:15 2018/7/1,38
0:02:15 2018/7/1,23
0:02:15 2018/7/1,32
0:02:15 2018/7/1,87
0:02:15 2018/7/1,144
0:02:15 2018/7/1,141
0:02:15 2018/7/1,112
0:02:15 2018/7/1,104
0:02:15 2018/7/1,121
0:02:15 2018/7/1,132
0:02:15 2018/7/1,123
0:02:15 2018/7/1,119
0:02:15 2018/7/1,140
0:02:15 2018/7/1,178
0:02:15 2018/7/1,209
0:02:15 2018/7/1,200
0:02:15 2018/7/1,171
0:02:15 2018/7/1,160
0:02:15 2018/7/1,171
0:02:15 2018/7/1,188
0:02:15 2018/7/1,202
0:02:15 2018/7/1,224
0:02:15 2018/7/1,235
0:02:15 2018/7/1,230
0:02:15 2018/7/1,234
0:02:15 2018/7/1,251
0:02:15 2018/7/1,261
0:02:15 2018/7/1,268
0:02:15 2018/7/1,273
0:02:15 2018/7/1,252
0:02:15 2018/7/1,229
0:02:15 2018/7/1,227
0:02:15 2018/7/1,245
0:02:15 2018/7/1,258
0:02:15 2018/7/1,262
0:02:15 2018/7/1,276
0:02:15 2018/7/1,297
0:02:15 2018/7/1,324
0:02:15 2018/7/1,340
0:02:15 2018/7/1,329
0:02:15 2018/7/1,300
0:02:15 2018/7/1,267
0:02:15 2018/7/1,253
0:02:15 2018/7/1,256
0:02:15 2018/7/1,250
0:02:15 2018/7/1,240
0:02:15 2018/7/1,236
0:02:15 2018/7/1,248
0:02:15 2018/7/1,252
0:02:15 2018/7/1,241
0:02:15 2018/7/1,228
0:02:15 2018/7/1,234
0:02:15 2018/7/1,245
0:02:15 2018/7/1,233
0:02:15 2018/7/1,217
0:02:15 2018/7/1,214
0:02:15 2018/7/1,218
0:02:15 2018/7/1,230
0:02:15 2018/7/1,237
0:02:15 2018/7/1,221
0:02:15 2018/7/1,183
0:02:15 2018/7/1,150
0:02:15 2018/7/1,148
0:02:15 2018/7/1,176
0:02:15 2018/7/1,192
0:02:15 2018/7/1,167
0:02:15 2018/7/1,131
0:02:15 2018/7/1,115
0:02:15 2018/7/1,123
0:02:15 2018/7/1,133
0:02:15 2018/7/1,128
0:02:15 2018/7/1,108
0:02:15 2018/7/1,101
0:02:15 2018/7/1,101
0:02:15 2018/7/1,106
0:02:15 2018/7/1,120
0:02:15 2018/7/1,121
0:02:15 2018/7/1,104
0:02:15 2018/7/1,88
0:02:15 2018/7/1,90
0:02:15 2018/7/1,113
0:02:15 2018/7/1,116
0:02:15 2018/7/1,92
0:02:15 2018/7/1,74
0:02:15 2018/7/1,80
0:02:15 2018/7/1,84
0:02:15 2018/7/1,73
0:02:15 2018/7/1,59
0:02:15 2018/7/1,48
0:02:15 2018/7/1,34
0:02:15 2018/7/1,25
0:02:15 2018/7/1,34
0:02:15 2018/7/1,49
0:02:15 2018/7/1,65
0:02:15 2018/7/1,69
0:02:15 2018/7/1,81
0:02:15 2018/7/1,82
0:02:15 2018/7/1,64
0:02:15 2018/7/1,57
0:02:15 2018/7/1,55
0:02:15 2018/7/1,66
0:02:15 2018/7/1,64
0:02:15 2018/7/1,57
0:02:15 2018/7/1,65
0:02:15 2018/7/1,58
0:02:15 2018/7/1,29
0:02:15 2018/7/1,39
0:02:15 2018/7/1,68
0:02:15 2018/7/1,58
0:02:15 2018/7/1,27
0:02:15 2018/7/1,4
0:02:15 2018/7/1,-5
0:02:15 2018/7/1,-13
0:02:15 2018/7/1,-23
0:02:15 2018/7/1,-6
0:02:15 2018/7/1,4
0:02:15 2018/7/1,-9
0:02:15 2018/7/1,-29
0:02:15 2018/7/1,-45
0:02:15 2018/7/1,-50
0:02:15 2018/7/1,-87
0:02:15 2018/7/1,-125
0:02:15 2018/7/1,-57
0:02:15 2018/7/1,2
0:02:15 2018/7/1,7
0:02:15 2018/7/1,-26
0:02:15 2018/7/1,-41
0:02:15 2018/7/1,-10
0:02:15 2018/7/1,-19
0:02:15 2018/7/1,-115
0:02:15 2018/7/1,-173
0:02:15 2018/7/1,-106
0:02:15 2018/7/1,9
0:02:15 2018/7/1,38
0:02:15 2018/7/1,-60
0:02:15 2018/7/1,-139
0:02:15 2018/7/1,29
0:02:15 2018/7/1,160
0:02:15 2018/7/1,105
0:02:15 2018/7/1,36
0:02:15 2018/7/1,59
0:02:15 2018/7/1,134
0:02:15 2018/7/1,129
0:02:15 2018/7/1,80
0:02:15 2018/7/1,29
0:02:15 2018/7/1,-14
0:02:15 2018/7/1,26
0:02:15 2018/7/1,123
0:02:15 2018/7/1,160
0:02:15 2018/7/1,98
0:02:15 2018/7/1,-42
0:02:15 2018/7/1,-279
0:02:15 2018/7/1,-388
0:02:15 2018/7/1,-69
0:02:15 2018/7/1,227
0:02:15 2018/7/1,148
0:02:15 2018/7/1,-42
0:02:15 2018/7/1,-45
0:02:15 2018/7/1,155
0:02:15 2018/7/1,294
0:02:15 2018/7/1,321
0:02:15 2018/7/1,277
0:02:15 2018/7/1,188
0:02:15 2018/7/1,116
0:02:15 2018/7/1,80
0:02:15 2018/7/1,67
0:02:15 2018/7/1,70
0:02:15 2018/7/1,98
0:02:15 2018/7/1,135
0:02:15 2018/7/1,155
0:02:15 2018/7/1,148
0:02:15 2018/7/1,139
0:02:15 2018/7/1,141
0:02:15 2018/7/1,145
0:02:15 2018/7/1,150
0:02:15 2018/7/1,169
0:02:15 2018/7/1,201
0:02:15 2018/7/1,210
0:02:15 2018/7/1,195
0:02:15 2018/7/1,192
0:02:15 2018/7/1,184
0:02:15 2018/7/1,157
0:02:15 2018/7/1,128
0:02:15 2018/7/1,98
0:02:15 2018/7/1,86
0:02:15 2018/7/1,96
0:02:15 2018/7/1,102
0:02:15 2018/7/1,100
0:02:15 2018/7/1,92
0:02:15 2018/7/1,85
0:02:15 2018/7/1,73
0:02:15 2018/7/1,67
0:02:15 2018/7/1,59
0:02:15 2018/7/1,53
0:02:15 2018/7/1,51
0:02:15 2018/7/1,40
0:02:15 2018/7/1,20
0:02:15 2018/7/1,-2
0:02:15 2018/7/1,-12
0:02:15 2018/7/1,-19
0:02:15 2018/7/1,-28
0:02:15 2018/7/1,-29
0:02:15 2018/7/1,-18
0:02:15 2018/7/1,-19
0:02:15 2018/7/1,-40
0:02:15 2018/7/1,-67
0:02:15 2018/7/1,-86
0:02:15 2018/7/1,-91
0:02:15 2018/7/1,-91
0:02:15 2018/7/1,-98
0:02:15 2018/7/1,-123
0:02:15 2018/7/1,-150
0:02:15 2018/7/1,-157
0:02:15 2018/7/1,-157
0:02:15 2018/7/1,-166
0:02:15 2018/7/1,-181
0:02:15 2018/7/1,-196
0:02:15 2018/7/1,-203
0:02:15 2018/7/1,-201
0:02:15 2018/7/1,-205
0:02:15 2018/7/1,-221
0:02:15 2018/7/1,-229
0:02:15 2018/7/1,-215
0:02:15 2018/7/1,-196
0:02:15 2018/7/1,-198
0:02:15 2018/7/1,-216
0:02:15 2018/7/1,-229
0:02:15 2018/7/1,-227
0:02:15 2018/7/1,-218
0:02:15 2018/7/1,-217
0:02:15 2018/7/1,-212
0:02:15 2018/7/1,-214
0:02:15 2018/7/1,-220
0:02:15 2018/7/1,-226
0:02:15 2018/7/1,-229
0:02:15 2018/7/1,-228
0:02:15 2018/7/1,-214
0:02:15 2018/7/1,-203
0:02:15 2018/7/1,-209
0:02:15 2018/7/1,-205
0:02:15 2018/7/1,-199
0:02:15 2018/7/1,-205
0:02:15 2018/7/1,-232
0:02:15 2018/7/1,-237
0:02:15 2018/7/1,-220
0:02:15 2018/7/1,-233
0:02:15 2018/7/1,-265
0:02:15 2018/7/1,-294
0:02:15 2018/7/1,-310
0:02:15 2018/7/1,-329
0:02:15 2018/7/1,-356
0:02:15 2018/7/1,-365
0:02:15 2018/7/1,-359
0:02:15 2018/7/1,-339
0:02:15 2018/7/1,-337
0:02:15 2018/7/1,-359
0:02:15 2018/7/1,-396
0:02:15 2018/7/1,-392
0:02:15 2018/7/1,-356
0:02:15 2018/7/1,-355
0:02:15 2018/7/1,-380
0:02:15 2018/7/1,-396
0:02:15 2018/7/1,-397
0:02:15 2018/7/1,-396
0:02:15 2018/7/1,-403
0:02:15 2018/7/1,-403
0:02:15 2018/7/1,-388
0:02:15 2018/7/1,-360
0:02:15 2018/7/1,-337
0:02:15 2018/7/1,-313
0:02:15 2018/7/1,-266
0:02:15 2018/7/1,-257
0:02:15 2018/7/1,-243
0:02:15 2018/7/1,-204
0:02:15 2018/7/1,-156
0:02:15 2018/7/1,-117
0:02:15 2018/7/1,-97
0:02:15 2018/7/1,-85
0:02:15 2018/7/1,-56
0:02:15 2018/7/1,-45
0:02:15 2018/7/1,-126
0:02:15 2018/7/1,-181
0:02:15 2018/7/1,-114
0:02:15 2018/7/1,13
0:02:15 2018/7/1,72
0:02:15 2018/7/1,11
0:02:15 2018/7/1,-36
0:02:15 2018/7/1,13
0:02:15 2018/7/1,120
0:02:15 2018/7/1,210
0:02:15 2018/7/1,231
0:02:15 2018/7/1,163
0:02:15 2018/7/1,52
0:02:15 2018/7/1,-53
0:02:15 2018/7/1,-98
0:02:15 2018/7/1,48
0:02:15 2018/7/1,217
0:02:15 2018/7/1,237
0:02:15 2018/7/1,88
0:02:15 2018/7/1,-87
0:02:15 2018/7/1,-75
0:02:15 2018/7/1,122
0:02:15 2018/7/1,291
0:02:15 2018/7/1,296
0:02:15 2018/7/1,201
0:02:15 2018/7/1,134
0:02:15 2018/7/1,119
0:02:15 2018/7/1,144
0:02:15 2018/7/1,132
0:02:15 2018/7/1,75
0:02:15 2018/7/1,-24
0:02:15 2018/7/1,-140
0:02:15 2018/7/1,-121
0:02:15 2018/7/1,-3
0:02:15 2018/7/1,96
0:02:15 2018/7/1,192
0:02:15 2018/7/1,275
0:02:15 2018/7/1,346
0:02:15 2018/7/1,420
0:02:15 2018/7/1,408
0:02:15 2018/7/1,292
0:02:15 2018/7/1,246
0:02:15 2018/7/1,378
0:02:15 2018/7/1,486
0:02:15 2018/7/1,571
0:02:15 2018/7/1,688
0:02:15 2018/7/1,757
0:02:15 2018/7/1,704
0:02:15 2018/7/1,710
0:02:15 2018/7/1,788
0:02:15 2018/7/1,812
0:02:15 2018/7/1,907
0:02:15 2018/7/1,1017
0:02:15 2018/7/1,1063
0:02:15 2018/7/1,1002
0:02:15 2018/7/1,1012
0:02:15 2018/7/1,1197
0:02:15 2018/7/1,1318
0:02:15 2018/7/1,1436
0:02:15 2018/7/1,1544
0:02:15 2018/7/1,1813
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2047
0:02:15 2018/7/1,2021
0:02:15 2018/7/1,1953
0:02:15 2018/7/1,1884
0:02:15 2018/7/1,1818
0:02:15 2018/7/1,1754
0:02:15 2018/7/1,1693
0:02:15 2018/7/1,1635
0:02:15 2018/7/1,1578
0:02:15 2018/7/1,1524
0:02:15 2018/7/1,1469
0:02:15 2018/7/1,1418
0:02:15 2018/7/1,1369
0:02:15 2018/7/1,1321
0:02:15 2018/7/1,1275
0:02:15 2018/7/1,1233
0:02:15 2018/7/1,1189
0:02:15 2018/7/1,1147
0:02:15 2018/7/1,1109
0:02:15 2018/7/1,1069
0:02:15 2018/7/1,1032
0:02:15 2018/7/1,997
0:02:15 2018/7/1,964
0:02:15 2018/7/1,931
0:02:15 2018/7/1,900
0:02:15 2018/7/1,868
0:02:15 2018/7/1,839
0:02:15 2018/7/1,810
0:02:15 2018/7/1,784
0:02:15 2018/7/1,757
0:02:15 2018/7/1,731
0:02:15 2018/7/1,708
0:02:15 2018/7/1,683
0:02:15 2018/7/1,661
0:02:15 2018/7/1,641
0:02:15 2018/7/1,618
0:02:15 2018/7/1,598
0:02:15 2018/7/1,579
0:02:15 2018/7/1,561
0:02:15 2018/7/1,540
0:02:15 2018/7/1,523
0:02:15 2018/7/1,506
0:02:15 2018/7/1,490
0:02:15 2018/7/1,475
0:02:15 2018/7/1,460
0:02:15 2018/7/1,445
0:02:15 2018/7/1,433
0:02:15 2018/7/1,419
0:02:15 2018/7/1,405
0:02:15 2018/7/1,392
0:02:15 2018/7/1,380
0:02:15 2018/7/1,370
0:02:15 2018/7/1,359
0:02:15 2018/7/1,346
0:02:15 2018/7/1,338
0:02:15 2018/7/1,327
0:02:15 2018/7/1,316
0:02:15 2018/7/1,308
0:02:15 2018/7/1,298
0:02:15 2018/7/1,292
0:02:15 2018/7/1,282
0:02:15 2018/7/1,275
0:02:15 2018/7/1,266
0:02:15 2018/7/1,259
0:02:15 2018/7/1,251
0:02:15 2018/7/1,246
0:02:15 2018/7/1,240
0:02:15 2018/7/1,232
0:02:15 2018/7/1,227
0:02:15 2018/7/1,220
0:02:15 2018/7/1,215
0:02:15 2018/7/1,210
0:02:15 2018/7/1,203
0:02:15 2018/7/1,199
0:02:15 2018/7/1,195
0:02:15 2018/7/1,188
0:02:15 2018/7/1,184
0:02:15 2018/7/1,180
0:02:15 2018/7/1,177
0:02:15 2018/7/1,171
0:02:15 2018/7/1,168
0:02:15 2018/7/1,165
0:02:15 2018/7/1,161
0:02:15 2018/7/1,156
0:02:15 2018/7/1,154
0:02:15 2018/7/1,151
0:02:15 2018/7/1,148
